[ATTOM ID],TaxAssessedValueTotal,TaxMarketValueTotal,diffCol
299938766,8400,70000,12.0
299938767,4390,36580,12.0
299938768,3010,25050,12.0
299938770,5300,44180,12.0
299938771,12250,102100,12.0
299938772,4980,41510,12.0
299939203,3930,32720,12.0
299939208,3370,28070,12.0
299940438,7880,65700,12.0
299940945,5560,46310,12.0
299940946,4410,36760,12.0
299940948,12580,104810,12.0
299940949,15580,129850,12.0
299940950,600,5000,12.0
299940978,4280,35700,12.0
299940979,6570,54740,12.0
299940980,2400,19980,12.0
299940981,8030,66930,12.0
299940982,6860,57170,12.0
299940983,4080,34000,12.0
299940984,20460,170510,12.0
299940985,2460,20470,12.0
299941028,2290,19110,12.0
299941029,3530,29410,12.0
299941540,1790,14900,12.0
299941542,5240,43650,12.0
311348162,2600,21680,12.0
311348307,6270,52320,12.0
311348308,2420,20190,12.0
311348309,2670,22280,12.0
311348310,3900,32530,12.0
311348311,7740,64470,12.0
311348312,4220,35160,12.0
311348313,4950,41290,12.0
311348554,2270,18880,12.0
311348555,19320,160970,12.0
311348556,4410,36710,12.0
311348557,440,3650,12.0
311348558,2020,16870,12.0
311348559,3490,29120,12.0
311348560,1120,9310,12.0
299939137,4590,38240,12.0
299939138,8050,67110,12.0
299939141,3840,31990,12.0
299939142,8560,71360,12.0
299939194,3820,31860,12.0
299939210,22240,185330,12.0
299939211,3510,29260,12.0
299939224,4890,40760,12.0
299939225,3360,28030,12.0
299939226,4930,41080,12.0
299939227,2370,19760,12.0
299939228,7870,65580,12.0
299939230,4200,34970,12.0
299939231,32850,273740,12.0
299939233,1080,9040,12.0
299939234,3490,29080,12.0
299939235,3180,26510,12.0
299939236,4400,36670,12.0
299939237,10510,87550,12.0
299939238,10130,84370,12.0
299939239,3950,32930,12.0
299939240,3680,30640,12.0
299939248,8890,74090,12.0
299939259,4370,36390,12.0
299939261,6400,53300,12.0
299939262,3480,29000,12.0
299939312,4400,36670,12.0
299939319,2970,24790,12.0
299939320,5580,46460,12.0
299939336,240,2040,12.0
299939337,590,4890,12.0
299939353,21730,181060,12.0
299939767,4580,38200,12.0
299939785,6770,56380,12.0
299939786,14590,121560,12.0
299939797,310,2580,12.0
299939798,4140,34500,12.0
299939799,8680,72310,12.0
299939800,1500,12460,12.0
299939807,2730,22730,12.0
299939954,48130,150410,32.0
299940145,6980,58180,12.0
299940147,2120,17640,12.0
299940148,260,2140,12.0
299940150,6560,54670,12.0
299940217,3000,24970,12.0
299940218,11900,37200,32.0
299940220,18640,155330,12.0
299940221,4380,36540,12.0
299940222,4050,33750,12.0
299940242,210,1710,12.0
299940243,3750,31290,12.0
299940244,3130,26120,12.0
299940245,10660,88770,12.0
299940313,2180,18180,12.0
299940317,3990,33280,12.0
299940318,1850,15430,12.0
299940320,4410,36710,12.0
299940321,1400,11680,12.0
299940366,4390,36560,12.0
299940367,4470,37260,12.0
299940369,5850,48760,12.0
299940370,3250,27100,12.0
299940395,6540,53600,12.0
299940397,2950,24560,12.0
299940415,1950,16290,12.0
311348255,4320,36020,12.0
300417767,3300,27475,12.0
300417811,5130,27000,19.0
300418323,22501,118427,19.0
310942223,41397,217881,19.0
300415923,10571,55638,19.0
300417956,2318,12200,19.0
300418229,38940,204945,19.0
300418238,40659,213993,19.0
300418240,11408,95065,12.0
300418270,13218,69569,19.0
300418280,21219,111680,19.0
300418303,20695,108922,19.0
300415259,400,2100,19.0
300415276,16401,86319,19.0
300415154,9319,49046,19.0
300417048,6371,33531,19.0
327866714,6700,55836,12.0
300415251,10887,57301,19.0
300415290,21376,112504,19.0
300415320,1083,5700,19.0
300415451,3097,16300,19.0
300415540,6987,36772,19.0
300415546,19472,102484,19.0
300415654,19211,101112,19.0
300415663,2630,13844,19.0
300415704,4373,23018,19.0
300415740,3453,18175,19.0
300415827,23732,124907,19.0
300415841,510,4265,12.0
300415881,50734,267019,19.0
300418107,1137,5984,19.0
300418209,10784,56759,19.0
300416042,190,1613,12.0
300417164,15699,82625,19.0
300417625,14982,78854,19.0
300417683,18695,98397,19.0
300417753,12905,67922,19.0
300417763,1500,7776,19.0
300417833,39226,206450,19.0
300417980,25748,135516,19.0
300418129,8958,47148,19.0
300415932,28716,151135,19.0
300416041,190,1613,12.0
300416175,6812,35851,19.0
300416189,12842,67587,19.0
300416190,5983,31489,19.0
300416203,14272,75117,19.0
300416206,4215,35123,12.0
300416216,9532,50169,19.0
300416217,24008,126358,19.0
300416225,6061,31900,19.0
300416236,24325,128026,19.0
300416894,10195,53660,19.0
300417039,21894,115231,19.0
300417168,11674,61440,19.0
300417173,9973,52488,19.0
300417193,1220,10148,12.0
300417378,15933,83859,19.0
300417408,12670,66685,19.0
300417412,14025,73815,19.0
300417480,10477,55143,19.0
300417564,456,2400,19.0
300417586,9507,50035,19.0
300417589,45786,381548,12.0
300417600,1021,8507,12.0
300417797,285,1500,19.0
300417799,23585,124130,19.0
300417808,17539,92312,19.0
300417828,5571,29319,19.0
300415209,15320,127622,12.0
300415212,13426,70661,19.0
300415226,35426,186451,19.0
300415323,703,3700,19.0
300415428,13699,72100,19.0
300415438,11096,58400,19.0
300415454,11951,62900,19.0
300415591,6900,57481,12.0
300415666,17435,91762,19.0
300415716,7036,37033,19.0
300415823,14664,122202,12.0
299930122,4370,36430,12.0
299930109,4350,36250,12.0
299939005,1650,8680,19.0
299938701,200,1700,12.0
299938067,870,4560,19.0
299938068,50,430,12.0
299938338,370,1950,19.0
311348511,32700,102190,32.0
311348705,3450,28760,12.0
311349814,3870,32280,12.0
311349818,5880,48980,12.0
311349819,7070,58880,12.0
311349820,5080,42320,12.0
311349811,11870,98930,12.0
311349732,670,5600,12.0
311349420,2130,17740,12.0
311349421,3860,32190,12.0
311349422,2300,19150,12.0
311349424,4580,38160,12.0
311349425,1260,10460,12.0
311349426,20,150,13.0
311349427,4330,36060,12.0
311348902,3850,32060,12.0
311348903,11650,97100,12.0
311348904,1710,14220,12.0
299937413,30800,193660,16.0
299936988,45040,141100,32.0
299937821,4390,36550,12.0
299937823,2900,24130,12.0
299939124,600,5000,12.0
299939143,2990,24920,12.0
299940246,6400,53340,12.0
299940247,1980,16520,12.0
299939318,2130,17720,12.0
299939338,990,8290,12.0
299939265,2350,19560,12.0
299939354,4640,38630,12.0
299939355,10880,88280,12.0
299939783,610,5090,12.0
299939801,350,2940,12.0
299939808,2120,17700,12.0
299940396,17650,147050,12.0
299940316,4960,41350,12.0
299940319,2430,20270,12.0
299940323,9340,77810,12.0
299939232,2530,21090,12.0
299939241,8840,73680,12.0
299939193,8910,74230,12.0
299939223,18410,153420,12.0
299939229,13310,110950,12.0
299938583,110,880,12.0
299941070,860,7150,12.0
299941075,3530,29450,12.0
299941455,4530,37760,12.0
299941102,120,1000,12.0
299941413,2320,19340,12.0
299941480,5940,49510,12.0
299941484,4950,41220,12.0
299929287,1930,16060,12.0
299929311,2110,17640,12.0
299937840,2630,21880,12.0
299937861,3470,28880,12.0
299937871,1010,8420,12.0
299937897,130,1070,12.0
299937776,1980,16520,12.0
299937787,3250,27060,12.0
299930112,2000,16700,12.0
299937444,51570,163410,32.0
299932339,2340,19520,12.0
299930970,2190,18270,12.0
299931655,8280,69020,12.0
299931018,4020,33540,12.0
311348263,1890,12770,15.0
299930173,1020,8500,12.0
299930721,50,410,12.0
299932126,5430,45270,12.0
299932358,4570,38110,12.0
299932384,4350,36260,12.0
299931913,4100,34170,12.0
299931865,14330,119400,12.0
299931866,1100,9180,12.0
299931870,6380,53150,12.0
299931872,6390,53250,12.0
299931873,3970,33060,12.0
299938986,19550,114870,17.0
299938520,66480,358610,19.0
299941299,3970,22400,18.0
299941159,4340,24890,17.0
299941296,22820,142210,16.0
299940454,28100,154050,18.0
299941329,10710,70330,15.0
299939029,21990,160950,14.0
299940795,180,1530,12.0
299941084,22120,184410,12.0
299936689,28840,156770,18.0
299940292,16460,134550,12.0
299936779,370520,1157890,32.0
299940544,7200,60030,12.0
299938895,3660,25210,15.0
299933083,1900,11530,16.0
299940385,7310,60930,12.0
299936564,17360,91350,19.0
299938796,7790,42740,18.0
299940326,10010,80620,12.0
299930545,2650,19080,14.0
299932586,23620,196860,12.0
299937024,8660,45560,19.0
299940307,7950,43490,18.0
299940363,15910,83730,19.0
299940951,5210,30050,17.0
299932320,8470,70580,12.0
299931756,8900,71780,12.0
299929259,2150,15310,14.0
299930693,10150,54670,19.0
299931616,7070,43130,16.0
299932210,23890,140870,17.0
299932104,7050,54590,13.0
299931857,32660,238700,14.0
299932369,8940,51410,17.0
299939190,14340,94020,15.0
299932592,17700,147480,12.0
299932487,79340,417610,19.0
299938833,12460,65600,19.0
299932494,56010,294770,19.0
299939047,32550,196100,17.0
299940816,28410,149500,19.0
299938044,27800,180470,15.0
299939063,41320,219930,19.0
299941527,19980,106350,19.0
299941473,23650,185020,13.0
299940510,25270,146840,17.0
299940469,20740,125420,17.0
299941521,7870,53050,15.0
299939028,27600,173720,16.0
299929860,24420,138990,18.0
311348204,35940,189150,19.0
299937379,32440,179000,18.0
299937959,6540,36270,18.0
299929832,7720,43140,18.0
299929622,4200,35050,12.0
299930003,21220,117010,18.0
299929882,13100,75720,17.0
299937916,10670,63200,17.0
299937882,14270,93480,15.0
299929848,31140,214240,15.0
299937362,26700,140540,19.0
299937764,26740,158400,17.0
299938004,40670,273390,15.0
299937967,26450,157360,17.0
299929884,10090,55550,18.0
299937359,1590,13270,12.0
299930057,16770,109330,15.0
299937442,21780,115970,19.0
299930015,37980,206310,18.0
311348487,16460,91230,18.0
299937781,14030,86460,16.0
299930030,13360,78720,17.0
299937446,28390,175860,16.0
299937975,9780,60240,16.0
299937999,18130,92210,20.0
299930067,12340,70170,18.0
299937796,43690,267020,16.0
299937387,14030,74660,19.0
299937769,11320,69820,16.0
299937908,32570,172770,19.0
299937450,19930,112140,18.0
299929623,5670,29880,19.0
299937934,31210,169660,18.0
299937723,6800,41100,17.0
299937978,10520,59710,18.0
299937714,7510,48400,16.0
299937354,28660,151810,19.0
299937997,21850,162390,13.0
299930029,11550,60790,19.0
299937340,25340,145830,17.0
299937968,10710,83520,13.0
299930058,25630,155520,16.0
311348467,10960,57700,19.0
299930497,22720,143210,16.0
299930559,15330,81770,19.0
299930450,12530,65940,19.0
299930420,28670,174510,16.0
299930423,15990,91180,18.0
299936888,20330,106970,19.0
299936887,20430,107540,19.0
299936901,46810,246710,19.0
299940851,5230,27520,19.0
299933492,23710,124830,19.0
299933500,15700,82640,19.0
299933663,14250,75040,19.0
299933491,19380,102010,19.0
299933494,12740,67020,19.0
299933487,7570,39820,19.0
299933550,11670,61460,19.0
299933861,31230,164380,19.0
299933897,15760,82980,19.0
299933496,10350,54450,19.0
299933844,4390,23130,19.0
299933667,7840,41270,19.0
299933864,38560,202950,19.0
299933583,9930,31040,32.0
299933623,28240,148670,19.0
299933604,18880,99360,19.0
299933869,20840,109650,19.0
299933478,10550,55510,19.0
299933576,20020,62580,32.0
299933620,23280,122570,19.0
299933480,15090,79420,19.0
299933882,8040,42350,19.0
299933616,22400,117870,19.0
299933637,6860,36130,19.0
299933876,14880,78310,19.0
299933649,20770,109340,19.0
299933898,6350,33440,19.0
299933529,25150,132380,19.0
299933851,11830,62300,19.0
299934701,25310,133230,19.0
299934345,22920,120620,19.0
299934295,26130,137550,19.0
299934736,14890,78370,19.0
299934702,19530,102810,19.0
299934712,12290,64680,19.0
299934619,13580,71450,19.0
299934721,12670,66660,19.0
299934684,4920,25890,19.0
299934729,13670,71910,19.0
299934610,21360,112430,19.0
299934607,13090,68900,19.0
299934614,9670,50880,19.0
299934691,21290,112050,19.0
299934617,16040,84420,19.0
299934738,17010,89530,19.0
299934700,22020,115870,19.0
299934348,55760,295710,19.0
299934587,20670,108750,19.0
299934336,50260,264530,19.0
299934297,21500,113110,19.0
299940036,11720,61680,19.0
299939966,14050,73910,19.0
299940067,4010,21110,19.0
299938939,13510,71110,19.0
299939967,6970,36720,19.0
299937006,18920,99560,19.0
299934430,9240,48630,19.0
299934229,13120,69040,19.0
299934557,10490,55240,19.0
299935091,9050,47640,19.0
299935718,37150,195510,19.0
299935690,33690,177300,19.0
299935841,19540,102830,19.0
299935663,36210,190560,19.0
299935227,16130,84850,19.0
299935811,17930,94350,19.0
299935700,33600,176850,19.0
299935288,27700,145760,19.0
299935651,17640,92820,19.0
299935650,18120,95330,19.0
299937099,44130,232290,19.0
299935825,19620,103250,19.0
299934818,19530,102800,19.0
299936153,32590,171540,19.0
299936461,13440,77970,17.0
299933695,9380,29320,32.0
299933569,55740,174180,32.0
299936278,10820,56970,19.0
299936253,9570,50400,19.0
299936309,14150,74520,19.0
299936379,12820,67510,19.0
299935242,11060,58220,19.0
299933571,8250,25800,32.0
299934970,13930,73270,19.0
299933697,7490,23400,32.0
299933708,16600,61740,27.0
299935239,15540,81770,19.0
299937047,52420,163800,32.0
299936474,16430,51360,32.0
299934538,9570,29900,32.0
299936282,19340,101780,19.0
299934650,9260,28910,32.0
299933779,4750,25000,19.0
299936386,21720,114310,19.0
299936388,30840,162320,19.0
299936423,62130,194140,32.0
299934465,8050,42410,19.0
299933691,9570,39720,24.0
299936448,16610,87410,19.0
299936459,8470,44570,19.0
299934772,7990,42040,19.0
299935123,9020,47460,19.0
299933724,12750,67110,19.0
299936145,14530,76510,19.0
299935019,16010,84230,19.0
299936268,19940,104950,19.0
299933684,17760,68500,26.0
299933679,12940,40440,32.0
299934769,20040,105460,19.0
299936467,10750,56600,19.0
299936340,10210,53740,19.0
299933690,16510,51600,32.0
299933688,181080,565870,32.0
299934464,11920,62780,19.0
299936504,10850,57060,19.0
299931321,2750,14460,19.0
299931247,11250,59200,19.0
299930228,8720,45900,19.0
299930242,6730,35450,19.0
299930279,7110,37400,19.0
299939454,4870,25630,19.0
299931828,1930,16100,12.0
299931835,12190,101580,12.0
299931839,2600,21650,12.0
299931842,4600,38310,12.0
299931847,2050,17070,12.0
299931850,2230,18590,12.0
299931851,970,8110,12.0
311348284,3770,31410,12.0
311349399,360,2980,12.0
311349400,6700,55800,12.0
311349401,5340,44510,12.0
311349402,20,150,13.0
311349405,310,2600,12.0
311349406,80,650,12.0
311349412,360,3030,12.0
311349413,640,5360,12.0
311349414,240,1960,12.0
311349415,4530,37730,12.0
311349416,1240,10360,12.0
311349417,210,1790,12.0
311349431,2690,22440,12.0
311349433,4320,36000,12.0
311349435,30,250,12.0
311349436,100,850,12.0
311349438,100,860,12.0
311349439,8870,73910,12.0
311349440,1950,16260,12.0
311349443,1550,12900,12.0
311349444,2450,20450,12.0
311349467,23110,192590,12.0
311349469,2350,19560,12.0
329014826,1000,8360,12.0
329014827,780,6460,12.0
331025768,14360,119650,12.0
299931705,260,2130,12.0
299930694,2180,18130,12.0
299930698,2310,19260,12.0
299930699,1740,14490,12.0
299930700,4790,39900,12.0
299930701,3340,27830,12.0
299930702,7380,61510,12.0
299930703,1690,14090,12.0
299930705,2000,16700,12.0
299930706,5040,42040,12.0
299930707,110,910,12.0
299930709,2370,19750,12.0
299930710,900,7470,12.0
299930711,6140,51190,12.0
299930712,4180,34820,12.0
299930713,1040,8690,12.0
299930715,1850,15380,12.0
299930716,3070,25560,12.0
299930717,4030,33550,12.0
299930719,3910,32560,12.0
299930725,1230,10210,12.0
299930726,4380,36490,12.0
299930727,5410,45100,12.0
299930728,1640,13640,12.0
299930729,7110,59260,12.0
299930736,9400,78320,12.0
311349743,3000,24990,12.0
311349774,3950,32960,12.0
311349816,250,2100,12.0
325022836,2780,23190,12.0
331025814,11220,93530,12.0
331025815,270,2230,12.0
331025816,30,270,11.0
331025827,156440,488880,32.0
331025828,40,310,13.0
331025829,960,8000,12.0
299930926,140,720,19.0
299931015,110000,343750,32.0
311348588,18250,152060,12.0
311348589,19050,158750,12.0
311348591,102090,850740,12.0
299930916,3510,29270,12.0
299930962,7600,63320,12.0
299930963,590,4880,12.0
299930964,4200,34990,12.0
299930966,5970,49740,12.0
299930967,600,5040,12.0
299930971,2640,22030,12.0
299930975,1440,11970,12.0
299930976,3410,28430,12.0
299930980,4530,37810,12.0
299930981,20860,173850,12.0
299931016,3790,31560,12.0
299931017,3820,31850,12.0
299931020,13040,105760,12.0
299931608,15780,96670,16.0
299931631,4470,37280,12.0
299931641,7450,62090,12.0
299931642,3810,31790,12.0
299931654,180,1470,12.0
299931681,3880,32340,12.0
299931682,4310,35880,12.0
299931863,6600,55000,12.0
299931864,4330,36120,12.0
299931867,1280,10680,12.0
299931868,2210,18440,12.0
299931869,10650,88740,12.0
299931871,1460,12200,12.0
299931883,6790,56610,12.0
299931884,14350,119580,12.0
299932037,4220,35150,12.0
299932046,5800,48320,12.0
299932125,6030,50280,12.0
299932127,4080,34040,12.0
299932143,38500,317880,12.0
299932338,14250,118780,12.0
299932341,5390,44910,12.0
299932357,8760,73050,12.0
299932359,10120,84360,12.0
299932360,4270,35550,12.0
299932361,3310,27610,12.0
299939000,3360,27970,12.0
299939125,3220,26870,12.0
299939127,1690,14080,12.0
299939129,1340,11200,12.0
299939130,1860,15520,12.0
299932804,21930,115460,19.0
299932732,9520,50110,19.0
299933183,6200,32660,19.0
299932731,8810,46360,19.0
299936696,18180,95690,19.0
311348469,9100,48260,19.0
299936767,24970,131430,19.0
299932677,37150,195500,19.0
299936851,21210,111600,19.0
299936899,11920,79750,15.0
311348365,45300,251270,18.0
299936685,34610,182150,19.0
299936859,23010,121120,19.0
299932809,17710,93180,19.0
299936815,18880,99340,19.0
299937309,45570,239810,19.0
299936869,23290,122590,19.0
299936882,13900,74280,19.0
311348418,69020,363350,19.0
299938216,29760,182370,16.0
299930548,8270,64630,13.0
299936783,10180,57310,18.0
299938820,46570,245110,19.0
311349398,123960,835080,15.0
311348324,9650,56760,17.0
311349760,12670,73920,17.0
311348869,22610,135020,17.0
311349659,16550,115780,14.0
311349606,18160,131400,14.0
299940724,5850,30800,19.0
299941196,4160,21890,19.0
299931382,3140,16530,19.0
299940668,3170,16710,19.0
299940845,6680,35160,19.0
299941226,3640,19130,19.0
299940652,4080,21500,19.0
299941253,2040,10760,19.0
299934943,13440,70720,19.0
299935111,12520,65890,19.0
299936436,24710,130040,19.0
299935161,19730,103850,19.0
299932842,27660,145610,19.0
299933835,21510,113230,19.0
299931385,4630,24410,19.0
299937703,11020,58010,19.0
299940663,10450,54970,19.0
299935195,29060,152960,19.0
299933952,21490,113090,19.0
299935902,41690,219460,19.0
299929105,1820,15170,12.0
299930581,52000,275680,19.0
299929005,57650,328160,18.0
299940431,11650,71420,16.0
299932715,54860,294850,19.0
299930166,29430,172330,17.0
299931804,16030,96970,17.0
299941392,61930,409140,15.0
299936805,21910,115350,19.0
299936796,29090,153140,19.0
299933110,12650,68420,18.0
